trace,l1p,l2p,repl,inc,metric,value
mix4,next_line,next_line,drrip,EXC,ipc,.79948880642235548032
mix4,next_line,next_line,kpcr,NON,ipc,.80489829432515241310
mix4,next_line,next_line,kpcr,EXC,ipc,.79942853380461823580
mix4,next_line,daampm,lru,NON,ipc,.80041448937202960206
mix4,next_line,daampm,lru,EXC,ipc,.79938078253122190812
mix4,next_line,daampm,eaf,NON,ipc,.80393534675729300067
mix4,next_line,daampm,eaf,EXC,ipc,.79970980344041740264
mix4,next_line,daampm,ship,NON,ipc,.81107441963945605968
mix4,next_line,daampm,ship,EXC,ipc,.79956382745939959601
mix4,next_line,daampm,drrip,NON,ipc,.80234348234688026583
mix4,next_line,daampm,drrip,EXC,ipc,.79877359054266473157
mix4,next_line,daampm,kpcr,NON,ipc,.80413815162473302473
mix4,next_line,daampm,kpcr,EXC,ipc,.79882618942542152165
mix4,next_line,bop,lru,NON,ipc,.79859441683634223567
mix4,next_line,bop,lru,EXC,ipc,.79705096514924280443
mix4,next_line,bop,eaf,NON,ipc,.80310985089811168824
mix4,next_line,bop,eaf,EXC,ipc,.79590916166438823816
mix4,next_line,bop,ship,NON,ipc,.81097643474706018628
mix4,next_line,bop,ship,EXC,ipc,.79686011260069369514
mix4,next_line,bop,drrip,NON,ipc,.80061557254826730607
mix4,next_line,bop,drrip,EXC,ipc,.79503768533672723383
mix4,next_line,bop,kpcr,NON,ipc,.80397767066275434199
mix4,next_line,bop,kpcr,EXC,ipc,.79579050431281406634
mix4,next_line,kpcp,lru,NON,ipc,.79997347375135678658
mix4,next_line,kpcp,lru,EXC,ipc,.79916014678833027777
mix4,next_line,kpcp,eaf,NON,ipc,.80349256925530139226
mix4,next_line,kpcp,eaf,EXC,ipc,.79900444445300195110
mix4,next_line,kpcp,ship,NON,ipc,.81118467393800640943
mix4,next_line,kpcp,ship,EXC,ipc,.79914601641680907088
mix4,next_line,kpcp,drrip,NON,ipc,.80183883758084440433
mix4,next_line,kpcp,drrip,EXC,ipc,.79868449695154787066
mix4,next_line,kpcp,kpcr,NON,ipc,.80375134450509083923
mix4,next_line,kpcp,kpcr,EXC,ipc,.79851014648218817899
mix5,no,no,lru,NON,ipc,.72703595738303470091
mix5,no,no,lru,EXC,ipc,.72805200916962059668
mix5,no,no,eaf,NON,ipc,.72714948506514086820
mix5,no,no,eaf,EXC,ipc,.72144220972812742075
mix5,no,no,ship,NON,ipc,.73367267436701161562
mix5,no,no,ship,EXC,ipc,.72194737160564861348
mix5,no,no,drrip,NON,ipc,.72721696645429997497
mix5,no,no,drrip,EXC,ipc,.72105316725316198444
mix5,no,no,kpcr,NON,ipc,.72876608082488546168
mix5,no,no,kpcr,EXC,ipc,.72082064933659930704
mix5,no,ip_stride,lru,NON,ipc,.82206906322260408048
mix5,no,ip_stride,lru,EXC,ipc,.81925716493057674034
mix5,no,ip_stride,eaf,NON,ipc,.82076856262435809500
mix5,no,ip_stride,eaf,EXC,ipc,.81827829748709300345
mix5,no,ip_stride,ship,NON,ipc,.82314876201340529843
mix5,no,ip_stride,ship,EXC,ipc,.81852829714541974613
mix5,no,ip_stride,drrip,NON,ipc,.82003488826736828130
mix5,no,ip_stride,drrip,EXC,ipc,.81715828838643460911
mix5,no,ip_stride,kpcr,NON,ipc,.82214168000732993822
mix5,no,ip_stride,kpcr,EXC,ipc,.81707382322459639641
mix5,no,next_line,lru,NON,ipc,.85431748939359230278
mix5,no,next_line,lru,EXC,ipc,.84980601927024526788
mix5,no,next_line,eaf,NON,ipc,.85232775039976884970
mix5,no,next_line,eaf,EXC,ipc,.84997487728100990652
mix5,no,next_line,ship,NON,ipc,.85553409071486809520
mix5,no,next_line,ship,EXC,ipc,.85002042226321549416
mix5,no,next_line,drrip,NON,ipc,.85221359316664142004
mix5,no,next_line,drrip,EXC,ipc,.84901180170888685761
mix5,no,next_line,kpcr,NON,ipc,.85373930726529684307
mix5,no,next_line,kpcr,EXC,ipc,.84880921058375398590
mix5,no,daampm,lru,NON,ipc,.84489871691572975890
mix5,no,daampm,lru,EXC,ipc,.84367696560880423387
mix5,no,daampm,eaf,NON,ipc,.84342898369031377547
mix5,no,daampm,eaf,EXC,ipc,.84204125341782352652
mix5,no,daampm,ship,NON,ipc,.84582185380753168522
mix5,no,daampm,ship,EXC,ipc,.84221582873912851577
mix5,no,daampm,drrip,NON,ipc,.84298283797245552885
mix5,no,daampm,drrip,EXC,ipc,.84175185994138393844
mix5,no,daampm,kpcr,NON,ipc,.84524004373111625158
mix5,no,daampm,kpcr,EXC,ipc,.84126378741085191945
mix5,no,bop,lru,NON,ipc,.85769947583832715535
mix5,no,bop,lru,EXC,ipc,.85490210334130303339
mix5,no,bop,eaf,NON,ipc,.85857789716285089377
mix5,no,bop,eaf,EXC,ipc,.85191162664945034759
mix5,no,bop,ship,NON,ipc,.86085363709274087976
mix5,no,bop,ship,EXC,ipc,.85417479753198986526
mix5,no,bop,drrip,NON,ipc,.85743218165952248924
mix5,no,bop,drrip,EXC,ipc,.85280745852652381823
mix5,no,bop,kpcr,NON,ipc,.85911312607586272850
mix5,no,bop,kpcr,EXC,ipc,.85360348320666462662
mix5,no,kpcp,lru,NON,ipc,.86509285972377212939
mix5,no,kpcp,lru,EXC,ipc,.80042816760616082670
mix5,no,kpcp,eaf,NON,ipc,.86200770989422911511
mix5,no,kpcp,eaf,EXC,ipc,.80203932355485579015
mix5,no,kpcp,ship,NON,ipc,.86220292605152857452
mix5,no,kpcp,ship,EXC,ipc,.80035804417221108372
mix5,no,kpcp,drrip,NON,ipc,.86315347462023520568
mix5,no,kpcp,drrip,EXC,ipc,.80120165148655638104
mix5,no,kpcp,kpcr,NON,ipc,.86356923340848591323
mix5,no,kpcp,kpcr,EXC,ipc,.80014924768847689449
mix5,next_line,no,lru,NON,ipc,.85596210997585202713
mix5,next_line,no,lru,EXC,ipc,.85160575110531489834
mix5,next_line,no,eaf,NON,ipc,.85356868814374935671
mix5,next_line,no,eaf,EXC,ipc,.85154093607596356953
mix5,next_line,no,ship,NON,ipc,.85686274062820759159
mix5,next_line,no,ship,EXC,ipc,.85204212569169941052
mix5,next_line,no,drrip,NON,ipc,.85349171002641129839
mix5,next_line,no,drrip,EXC,ipc,.85115043335570954555
mix5,next_line,no,kpcr,NON,ipc,.85551419899998261676
mix5,next_line,no,kpcr,EXC,ipc,.85089135421854222885
mix5,next_line,ip_stride,lru,NON,ipc,.85973876865746775420
mix5,next_line,ip_stride,lru,EXC,ipc,.85537416953084979458
mix5,next_line,ip_stride,eaf,NON,ipc,.85773716005962433517
mix5,next_line,ip_stride,eaf,EXC,ipc,.85580507548602929323
mix5,next_line,ip_stride,ship,NON,ipc,.85996060071755226471
mix5,next_line,ip_stride,ship,EXC,ipc,.85560068102026554704
mix5,next_line,ip_stride,drrip,NON,ipc,.85763383780208702159
mix5,next_line,ip_stride,drrip,EXC,ipc,.85478305819689343939
mix5,next_line,ip_stride,kpcr,NON,ipc,.85921661966107209093
mix5,next_line,ip_stride,kpcr,EXC,ipc,.85450085266457167854
mix5,next_line,next_line,lru,NON,ipc,.85767799879197781431
mix5,next_line,next_line,lru,EXC,ipc,.85327370090857430230
mix5,next_line,next_line,eaf,NON,ipc,.85565299723184266791
mix5,next_line,next_line,eaf,EXC,ipc,.85308610302644568554
mix5,next_line,next_line,ship,NON,ipc,.85886541553225954065
mix5,next_line,next_line,ship,EXC,ipc,.85359571669666178395
mix5,next_line,next_line,drrip,NON,ipc,.85566053507589246480
mix5,next_line,next_line,drrip,EXC,ipc,.85259676393901359956
mix5,next_line,next_line,kpcr,NON,ipc,.85752417886375965629
mix5,next_line,next_line,kpcr,EXC,ipc,.85237847969893816802
mix5,next_line,daampm,lru,NON,ipc,.86411763349049533805
mix5,next_line,daampm,lru,EXC,ipc,.86032190678610766918
mix5,next_line,daampm,eaf,NON,ipc,.86224250952207455775
mix5,next_line,daampm,eaf,EXC,ipc,.85965478020903446180
mix5,next_line,daampm,ship,NON,ipc,.86580529175739472111
mix5,next_line,daampm,ship,EXC,ipc,.86039793262345308057
mix5,next_line,daampm,drrip,NON,ipc,.86224907732407953826
mix5,next_line,daampm,drrip,EXC,ipc,.86029006740333576052
mix5,next_line,daampm,kpcr,NON,ipc,.86395125059180015946
mix5,next_line,daampm,kpcr,EXC,ipc,.85935074197997001041
mix5,next_line,bop,lru,NON,ipc,.85823058492610756080
mix5,next_line,bop,lru,EXC,ipc,.85186321851873258819
mix5,next_line,bop,eaf,NON,ipc,.85519470670917794331
mix5,next_line,bop,eaf,EXC,ipc,.85115880289983685427
mix5,next_line,bop,ship,NON,ipc,.86210736009400113635
mix5,next_line,bop,ship,EXC,ipc,.85238894636238238260
mix5,next_line,bop,drrip,NON,ipc,.85559368127005200920
mix5,next_line,bop,drrip,EXC,ipc,.85162751365329205343
mix5,next_line,bop,kpcr,NON,ipc,.85743387164748419280
mix5,next_line,bop,kpcr,EXC,ipc,.85080912718641271689
mix5,next_line,kpcp,lru,NON,ipc,.86330810093495179767
mix5,next_line,kpcp,lru,EXC,ipc,.85546791538030067107
mix5,next_line,kpcp,eaf,NON,ipc,.86123755668314093395
mix5,next_line,kpcp,eaf,EXC,ipc,.85599373986403749558
mix5,next_line,kpcp,ship,NON,ipc,.86460414740082571293
mix5,next_line,kpcp,ship,EXC,ipc,.85541449443614773174
mix5,next_line,kpcp,drrip,NON,ipc,.86051093429149446708
mix5,next_line,kpcp,drrip,EXC,ipc,.85448634022606772574
mix5,next_line,kpcp,kpcr,NON,ipc,.86273597704567733526
mix5,next_line,kpcp,kpcr,EXC,ipc,.85467788393846554718
mix6,no,no,lru,NON,ipc,.48743858073292558835
mix6,no,no,lru,EXC,ipc,.49713728575068653888
mix6,no,no,eaf,NON,ipc,.49337135097934840467
mix6,no,no,eaf,EXC,ipc,.49691352975790293945
mix6,no,no,ship,NON,ipc,.49619210149997249949
mix6,no,no,ship,EXC,ipc,.49787995792690039587
mix6,no,no,drrip,NON,ipc,.49318490578280330109
mix6,no,no,drrip,EXC,ipc,.49566372972884365311
mix6,no,no,kpcr,NON,ipc,.49272857778574368548
mix6,no,no,kpcr,EXC,ipc,.49674201914819638670
mix6,no,ip_stride,lru,NON,ipc,.58813011534249850168
mix6,no,ip_stride,lru,EXC,ipc,.59067644752709471941
mix6,no,ip_stride,eaf,NON,ipc,.59163020422962400466
mix6,no,ip_stride,eaf,EXC,ipc,.59301937043542868938
mix6,no,ip_stride,ship,NON,ipc,.59253286236988206954
mix6,no,ip_stride,ship,EXC,ipc,.59251097092878844467
mix6,no,ip_stride,drrip,NON,ipc,.58993226926209188106
mix6,no,ip_stride,drrip,EXC,ipc,.59181791200144899818
mix6,no,ip_stride,kpcr,NON,ipc,.59118209812633974726
mix6,no,ip_stride,kpcr,EXC,ipc,.59215694191124706371
mix6,no,next_line,lru,NON,ipc,.63146532464980292719
mix6,no,next_line,lru,EXC,ipc,.63266681833887524308
mix6,no,next_line,eaf,NON,ipc,.63425957898943547490
mix6,no,next_line,eaf,EXC,ipc,.63555085775033783172
mix6,no,next_line,ship,NON,ipc,.63656414495331577360
mix6,no,next_line,ship,EXC,ipc,.63645785589012498743
mix6,no,next_line,drrip,NON,ipc,.63169394685777247530
mix6,no,next_line,drrip,EXC,ipc,.63367977537087512686
mix6,no,next_line,kpcr,NON,ipc,.63364848139582852286
mix6,no,next_line,kpcr,EXC,ipc,.63503496663927469935
mix6,no,daampm,lru,NON,ipc,.61493198392396703074
mix6,no,daampm,lru,EXC,ipc,.62579361262344460468
mix6,no,daampm,eaf,NON,ipc,.61564460567512007364
mix6,no,daampm,eaf,EXC,ipc,.62733906149627635908
mix6,no,daampm,ship,NON,ipc,.62302585133839601967
mix6,no,daampm,ship,EXC,ipc,.62744468892839183813
mix6,no,daampm,drrip,NON,ipc,.61566117094268117900
mix6,no,daampm,drrip,EXC,ipc,.62578204970057154245
mix6,no,daampm,kpcr,NON,ipc,.62119742955534426806
mix6,no,daampm,kpcr,EXC,ipc,.62582690410901183721
mix6,no,bop,lru,NON,ipc,.64776950668309580142
mix6,no,bop,lru,EXC,ipc,.64503748597074709481
mix6,no,bop,eaf,NON,ipc,.64649375087541635901
mix6,no,bop,eaf,EXC,ipc,.64697090665870268703
mix6,no,bop,ship,NON,ipc,.65253770245728019294
mix6,no,bop,ship,EXC,ipc,.64837890343082123205
mix6,no,bop,drrip,NON,ipc,.64549511337676104636
mix6,no,bop,drrip,EXC,ipc,.64676654147985069128
mix6,no,bop,kpcr,NON,ipc,.65245388013652246223
mix6,no,bop,kpcr,EXC,ipc,.63729206247640454460
mix6,no,kpcp,lru,NON,ipc,.64227614381546620383
mix6,no,kpcp,lru,EXC,ipc,.58093529365175986022
mix6,no,kpcp,eaf,NON,ipc,.64384850519869808351
mix6,no,kpcp,eaf,EXC,ipc,.58785607399265015320
mix6,no,kpcp,ship,NON,ipc,.64465239106117624392
mix6,no,kpcp,ship,EXC,ipc,.58516274176843466937
mix6,no,kpcp,drrip,NON,ipc,.63997254062918873501
mix6,no,kpcp,drrip,EXC,ipc,.58643666082904622558
mix6,no,kpcp,kpcr,NON,ipc,.64592832457052980881
mix6,no,kpcp,kpcr,EXC,ipc,.58491800792458730547
mix6,next_line,no,lru,NON,ipc,.62878715259649985900
mix6,next_line,no,lru,EXC,ipc,.63217968527716198557
mix6,next_line,no,eaf,NON,ipc,.62945785495738055314
mix6,next_line,no,eaf,EXC,ipc,.63523034553934048281
mix6,next_line,no,ship,NON,ipc,.63591304748933865646
mix6,next_line,no,ship,EXC,ipc,.63594871998873372033
mix6,next_line,no,drrip,NON,ipc,.62899970848581791149
mix6,next_line,no,drrip,EXC,ipc,.63267052849151509105
mix6,next_line,no,kpcr,NON,ipc,.63296660066086356391
mix6,next_line,no,kpcr,EXC,ipc,.63470603579572467499
mix6,next_line,ip_stride,lru,NON,ipc,.63144318400520138781
mix6,next_line,ip_stride,lru,EXC,ipc,.63274712218352545817
mix6,next_line,ip_stride,eaf,NON,ipc,.63113245968068071053
mix6,next_line,ip_stride,eaf,EXC,ipc,.63639173383757918985
mix6,next_line,ip_stride,ship,NON,ipc,.63587573564040911725
mix6,next_line,ip_stride,ship,EXC,ipc,.63645479307320927326
mix6,next_line,ip_stride,drrip,NON,ipc,.63020235157810624809
mix6,next_line,ip_stride,drrip,EXC,ipc,.63375995789082460848
mix6,next_line,ip_stride,kpcr,NON,ipc,.63358586971578081683
mix6,next_line,ip_stride,kpcr,EXC,ipc,.63543762560564241506
mix6,next_line,next_line,lru,NON,ipc,.63163958919203918212
mix6,next_line,next_line,lru,EXC,ipc,.63377684060297945694
mix6,next_line,next_line,eaf,NON,ipc,.63169761579989061498
mix6,next_line,next_line,eaf,EXC,ipc,.63605469961438838288
mix6,next_line,next_line,ship,NON,ipc,.63786618199461805822
mix6,next_line,next_line,ship,EXC,ipc,.63774673847919963988
mix6,next_line,next_line,drrip,NON,ipc,.63198998086084627530
mix6,next_line,next_line,drrip,EXC,ipc,.63548368453948217482
mix6,next_line,next_line,kpcr,NON,ipc,.63500532088740608421
mix6,next_line,next_line,kpcr,EXC,ipc,.63636845293692109439
mix6,next_line,daampm,lru,NON,ipc,.63870804239488426341
mix6,next_line,daampm,lru,EXC,ipc,.64145664263280156482
mix6,next_line,daampm,eaf,NON,ipc,.63836499168929491962
mix6,next_line,daampm,eaf,EXC,ipc,.64655096185696187678
mix6,next_line,daampm,ship,NON,ipc,.64564700311564423086
mix6,next_line,daampm,ship,EXC,ipc,.64696244425839800399
mix6,next_line,daampm,drrip,NON,ipc,.63726927469859497568
mix6,next_line,daampm,drrip,EXC,ipc,.64407367954782476379
mix6,next_line,daampm,kpcr,NON,ipc,.64318781863520501694
mix6,next_line,daampm,kpcr,EXC,ipc,.64540282346932335963
mix6,next_line,bop,lru,NON,ipc,.63250127908415364835
mix6,next_line,bop,lru,EXC,ipc,.63431187612427858647
mix6,next_line,bop,eaf,NON,ipc,.63332179593170063759
mix6,next_line,bop,eaf,EXC,ipc,.63806463581373541308
mix6,next_line,bop,ship,NON,ipc,.64046455885438908489
mix6,next_line,bop,ship,EXC,ipc,.64020052202739957622
mix6,next_line,bop,drrip,NON,ipc,.63436596823495397605
mix6,next_line,bop,drrip,EXC,ipc,.63799904456031942863
mix6,next_line,bop,kpcr,NON,ipc,.63782887079102014947
mix6,next_line,bop,kpcr,EXC,ipc,.63811820481255424184
mix6,next_line,kpcp,lru,NON,ipc,.63772058945041402869
mix6,next_line,kpcp,lru,EXC,ipc,.63007033035023784754
mix6,next_line,kpcp,eaf,NON,ipc,.63504383818066959722
mix6,next_line,kpcp,eaf,EXC,ipc,.63595688952046711869
mix6,next_line,kpcp,ship,NON,ipc,.64030255950813462340
mix6,next_line,kpcp,ship,EXC,ipc,.63483401720412671766
mix6,next_line,kpcp,drrip,NON,ipc,.63435429989812753317
mix6,next_line,kpcp,drrip,EXC,ipc,.63464507916204523716
mix6,next_line,kpcp,kpcr,NON,ipc,.63977033485241097115
mix6,next_line,kpcp,kpcr,EXC,ipc,.63388061111067102357
mix7,no,no,lru,NON,ipc,.35488028581081975035
mix7,no,no,lru,EXC,ipc,.36140464490398113945
mix7,no,no,eaf,NON,ipc,.35608081804309735504
mix7,no,no,eaf,EXC,ipc,.36141933614684727653
mix7,no,no,ship,NON,ipc,.35978778251451272631
mix7,no,no,ship,EXC,ipc,.36168409903774848103
mix7,no,no,drrip,NON,ipc,.35790715966897335394
mix7,no,no,drrip,EXC,ipc,.36139468336166103118
mix7,no,no,kpcr,NON,ipc,.35786799407658876321
mix7,no,no,kpcr,EXC,ipc,.36141881629493591699
mix7,no,ip_stride,lru,NON,ipc,.49588565203568810059
mix7,no,ip_stride,lru,EXC,ipc,.48636441999051387480
mix7,no,ip_stride,eaf,NON,ipc,.49839102369177249133
mix7,no,ip_stride,eaf,EXC,ipc,.48633313853551538782
mix7,no,ip_stride,ship,NON,ipc,.49813973714535419096
mix7,no,ip_stride,ship,EXC,ipc,.48628098280091322524
mix7,no,ip_stride,drrip,NON,ipc,.49823921532343720343
mix7,no,ip_stride,drrip,EXC,ipc,.48627621645556613505
mix7,no,ip_stride,kpcr,NON,ipc,.49800606372911404676
mix7,no,ip_stride,kpcr,EXC,ipc,.48625751308725416119
mix7,no,next_line,lru,NON,ipc,.47478547119809586527
mix7,no,next_line,lru,EXC,ipc,.48024709786666559433
mix7,no,next_line,eaf,NON,ipc,.47957345870841360238
mix7,no,next_line,eaf,EXC,ipc,.48033165715807405611
mix7,no,next_line,ship,NON,ipc,.48166913445157049451
mix7,no,next_line,ship,EXC,ipc,.48073835458491262816
mix7,no,next_line,drrip,NON,ipc,.47842497967256552753
mix7,no,next_line,drrip,EXC,ipc,.48040193258538501524
mix7,no,next_line,kpcr,NON,ipc,.47840962179263117887
mix7,no,next_line,kpcr,EXC,ipc,.48034554797313118784
mix7,no,daampm,lru,NON,ipc,.52625074329644496501
mix7,no,daampm,lru,EXC,ipc,.53218220481405752700
mix7,no,daampm,eaf,NON,ipc,.52929226212385654628
mix7,no,daampm,eaf,EXC,ipc,.53219224113590708850
mix7,no,daampm,ship,NON,ipc,.53249959731125807409
mix7,no,daampm,ship,EXC,ipc,.53255764231004034735
mix7,no,daampm,drrip,NON,ipc,.52841636724082360106
mix7,no,daampm,drrip,EXC,ipc,.53232386865303476151
mix7,no,daampm,kpcr,NON,ipc,.52951137966491348897
mix7,no,daampm,kpcr,EXC,ipc,.53216725835284497479
mix7,no,bop,lru,NON,ipc,.51114159616576163229
mix7,no,bop,lru,EXC,ipc,.50734015291815780314
mix7,no,bop,eaf,NON,ipc,.51600538244700737464
mix7,no,bop,eaf,EXC,ipc,.50827209958076853310
mix7,no,bop,ship,NON,ipc,.51678547565616412840
mix7,no,bop,ship,EXC,ipc,.50904884781445762037
mix7,no,bop,drrip,NON,ipc,.51306707137547654496
mix7,no,bop,drrip,EXC,ipc,.50746826944867772604
mix7,no,bop,kpcr,NON,ipc,.51424630307321123248
mix7,no,bop,kpcr,EXC,ipc,.50747007787929602667
mix7,no,kpcp,lru,NON,ipc,.54363325408034618972
mix7,no,kpcp,lru,EXC,ipc,.46480713128152848929
mix7,no,kpcp,eaf,NON,ipc,.54414336162358479657
mix7,no,kpcp,eaf,EXC,ipc,.46503053996863570451
mix7,no,kpcp,ship,NON,ipc,.54576973815076325701
mix7,no,kpcp,ship,EXC,ipc,.46468664673036786374
mix7,no,kpcp,drrip,NON,ipc,.54400012843314705720
mix7,no,kpcp,drrip,EXC,ipc,.46505792793006828413
mix7,no,kpcp,kpcr,NON,ipc,.54614967187627111662
mix7,no,kpcp,kpcr,EXC,ipc,.46438583359896939843
mix7,next_line,no,lru,NON,ipc,.47267740896287148177
mix7,next_line,no,lru,EXC,ipc,.47754464231906309740
mix7,next_line,no,eaf,NON,ipc,.47350160255269632523
mix7,next_line,no,eaf,EXC,ipc,.47745662389042546860
mix7,next_line,no,ship,NON,ipc,.47857057586898829392
mix7,next_line,no,ship,EXC,ipc,.47818247271406289671
mix7,next_line,no,drrip,NON,ipc,.47696142691749173069
mix7,next_line,no,drrip,EXC,ipc,.47771389454963481321
mix7,next_line,no,kpcr,NON,ipc,.47580485529666360085
mix7,next_line,no,kpcr,EXC,ipc,.47765216403808717349
mix7,next_line,ip_stride,lru,NON,ipc,.47438674315995929924
mix7,next_line,ip_stride,lru,EXC,ipc,.47847688207522885247
mix7,next_line,ip_stride,eaf,NON,ipc,.47477007956505290569
mix7,next_line,ip_stride,eaf,EXC,ipc,.47848436390602372084
mix7,next_line,ip_stride,ship,NON,ipc,.47937212472218207899
mix7,next_line,ip_stride,ship,EXC,ipc,.47897040128587030631
mix7,next_line,ip_stride,drrip,NON,ipc,.47733954786081549944
mix7,next_line,ip_stride,drrip,EXC,ipc,.47862010055163101648
mix7,next_line,ip_stride,kpcr,NON,ipc,.47739011016973910293
mix7,next_line,ip_stride,kpcr,EXC,ipc,.47853022540380415755
mix7,next_line,next_line,lru,NON,ipc,.47334858274657037452
mix7,next_line,next_line,lru,EXC,ipc,.47839085200195952909
mix7,next_line,next_line,eaf,NON,ipc,.47756111073176624725
mix7,next_line,next_line,eaf,EXC,ipc,.47817431993144531586
mix7,next_line,next_line,ship,NON,ipc,.47931346667525302812
mix7,next_line,next_line,ship,EXC,ipc,.47901432371807348573
mix7,next_line,next_line,drrip,NON,ipc,.47768024198551939670
mix7,next_line,next_line,drrip,EXC,ipc,.47811928387242426807
mix7,next_line,next_line,kpcr,NON,ipc,.47670362548930489023
mix7,next_line,next_line,kpcr,EXC,ipc,.47842833929015920076
mix7,next_line,daampm,lru,NON,ipc,.48718811254862986466
mix7,next_line,daampm,lru,EXC,ipc,.49289062099684281943
mix7,next_line,daampm,eaf,NON,ipc,.49156979903257344300
mix7,next_line,daampm,eaf,EXC,ipc,.49304340661775746010
mix7,next_line,daampm,ship,NON,ipc,.49435305589998388212
mix7,next_line,daampm,ship,EXC,ipc,.49380646342782698374
mix7,next_line,daampm,drrip,NON,ipc,.49114376506293532417
mix7,next_line,daampm,drrip,EXC,ipc,.49307521819583427864
mix7,next_line,daampm,kpcr,NON,ipc,.49058928270499683797
mix7,next_line,daampm,kpcr,EXC,ipc,.49316737843876211382
mix7,next_line,bop,lru,NON,ipc,.48321518183139309124
mix7,next_line,bop,lru,EXC,ipc,.48842604914860445324
mix7,next_line,bop,eaf,NON,ipc,.48822932532907719376
mix7,next_line,bop,eaf,EXC,ipc,.48714800220432382311
mix7,next_line,bop,ship,NON,ipc,.49038914740671727271
mix7,next_line,bop,ship,EXC,ipc,.48815129778851540845
mix7,next_line,bop,drrip,NON,ipc,.48809404681446366037
mix7,next_line,bop,drrip,EXC,ipc,.48802515697070894485
mix7,next_line,bop,kpcr,NON,ipc,.48720253539118363053
mix7,next_line,bop,kpcr,EXC,ipc,.48776109648765356977
mix7,next_line,kpcp,lru,NON,ipc,.48846938359752332170
mix7,next_line,kpcp,lru,EXC,ipc,.48316078973972879057
mix7,next_line,kpcp,eaf,NON,ipc,.49070585246690643226
mix7,next_line,kpcp,eaf,EXC,ipc,.48378954179845582010
mix7,next_line,kpcp,ship,NON,ipc,.49196476927499788795
mix7,next_line,kpcp,ship,EXC,ipc,.48358339026433876424
mix7,next_line,kpcp,drrip,NON,ipc,.48942886847935990502
mix7,next_line,kpcp,drrip,EXC,ipc,.48363632680281590704
mix7,next_line,kpcp,kpcr,NON,ipc,.49090772817719612482
mix7,next_line,kpcp,kpcr,EXC,ipc,.48336811366312133900
mix8,no,no,lru,NON,ipc,.72552783067617532378
mix8,no,no,lru,EXC,ipc,.73349500831398327398
mix8,no,no,eaf,NON,ipc,.76443404769890296542
mix8,no,no,eaf,EXC,ipc,.72361369034603055689
mix8,no,no,ship,NON,ipc,.76598027017413665126
mix8,no,no,ship,EXC,ipc,.72155717703381764727
mix8,no,no,drrip,NON,ipc,.76488050032287911601
mix8,no,no,drrip,EXC,ipc,.72275521331111183803
mix8,no,no,kpcr,NON,ipc,.75839724305915417303
mix8,no,no,kpcr,EXC,ipc,.72317881558541280161
mix8,no,ip_stride,lru,NON,ipc,.83045433874846420559
mix8,no,ip_stride,lru,EXC,ipc,.83531990373151747695
mix8,no,ip_stride,eaf,NON,ipc,.87126175840876850326
mix8,no,ip_stride,eaf,EXC,ipc,.83320119566028466270
mix8,no,ip_stride,ship,NON,ipc,.85657888477210217664
mix8,no,ip_stride,ship,EXC,ipc,.83209642305634042641
mix8,no,ip_stride,drrip,NON,ipc,.87391490265034477624
mix8,no,ip_stride,drrip,EXC,ipc,.83289748574755714541
mix8,no,ip_stride,kpcr,NON,ipc,.83338842672009960788
mix8,no,ip_stride,kpcr,EXC,ipc,.83298505772037039474
mix8,no,next_line,lru,NON,ipc,.81431825208239452316
mix8,no,next_line,lru,EXC,ipc,.81588516447538487576
mix8,no,next_line,eaf,NON,ipc,.85008699420662795503
mix8,no,next_line,eaf,EXC,ipc,.81573935705722059270
mix8,no,next_line,ship,NON,ipc,.85340487950778751209
mix8,no,next_line,ship,EXC,ipc,.81604720400606662402
mix8,no,next_line,drrip,NON,ipc,.84948216847085436033
mix8,no,next_line,drrip,EXC,ipc,.81440586954358267018
mix8,no,next_line,kpcr,NON,ipc,.82023880749196811051
mix8,no,next_line,kpcr,EXC,ipc,.81558158491765916861
mix8,no,daampm,lru,NON,ipc,.83629436457470702914
mix8,no,daampm,lru,EXC,ipc,.84042413787839444751
mix8,no,daampm,eaf,NON,ipc,.87779886005326741043
mix8,no,daampm,eaf,EXC,ipc,.83856068081148387962
mix8,no,daampm,ship,NON,ipc,.86706899611900742866
mix8,no,daampm,ship,EXC,ipc,.83778522655757110316
mix8,no,daampm,drrip,NON,ipc,.87534618223922850139
mix8,no,daampm,drrip,EXC,ipc,.83841052323822599971
mix8,no,daampm,kpcr,NON,ipc,.83880104593359910704
mix8,no,daampm,kpcr,EXC,ipc,.83860321453983569506
mix8,no,bop,lru,NON,ipc,.83244955054560216508
mix8,no,bop,lru,EXC,ipc,.83347432777570494150
mix8,no,bop,eaf,NON,ipc,.86690947190128537068
mix8,no,bop,eaf,EXC,ipc,.83239262386359523420
mix8,no,bop,ship,NON,ipc,.84536630767048033992
mix8,no,bop,ship,EXC,ipc,.83517152233834955144
mix8,no,bop,drrip,NON,ipc,.84697542600237519992
mix8,no,bop,drrip,EXC,ipc,.83162503765444608370
mix8,no,bop,kpcr,NON,ipc,.83367694406709327355
mix8,no,bop,kpcr,EXC,ipc,.83298711692328241924
mix8,no,kpcp,lru,NON,ipc,.85085341532536051946
mix8,no,kpcp,lru,EXC,ipc,.82912497783976719688
mix8,no,kpcp,eaf,NON,ipc,.85217879662971308127
mix8,no,kpcp,eaf,EXC,ipc,.82634853721322849547
